,y,x,lon,lat,geometry_x,index_right,voronoi_id_x,OBJECTID,name,amenity,healthcare,healthcare_speciality,operator,operator_type,contact_phone,contact_website,contact_email,contact_fax,addr,address_full,address_street,address_housenumber,address_postcode,address_city,address_housename,address_suburb,address_subdistrict,address_district,address_province,address_state,denomination,religion,emergency,rooms,beds,capacity,wheelchair,wikidata,wikipedia,ORIG_FID,GlobalID,geometry_y,voronoi_id_y,travel_time
72,6038674.503254804,502961.7274932375,9.045728,54.49568,POINT (502961.7274932375 6038674.503254804),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,5.528507027027029
73,6036018.606826896,505388.4988323525,9.083148,54.471791,POINT (505388.4988323525 6036018.606826896),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.614234594594595
74,6034669.533221015,506467.48975606234,9.099768,54.459654,POINT (506467.48975606234 6034669.533221015),4.0,4.0,24236.0,Dr. med. Ernst-Helmut Müller,doctors,doctor,,,,,,,,,,Am Ehrenhain,16,25866,Mildstedt,,,,,,,,,,,,,limited,,,19079.0,{99E06CBB-11A5-443C-AEF9-94C722294F98},POINT (505967.5082834433 6035343.05063949),4.0,3.0010799999999986
75,6035984.143867635,505507.2653765498,9.08498,54.47148,POINT (505507.2653765498 6035984.143867635),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.2142616216216218
76,6035978.049926031,505528.65896702645,9.08531,54.471425,POINT (505528.65896702645 6035978.049926031),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.1423167567567565
77,6035952.011709394,505618.7724490787,9.0867,54.47119,POINT (505618.7724490787 6035952.011709394),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.838937297297297
78,6035941.932174674,505655.9842464121,9.087274,54.471099,POINT (505655.9842464121 6035941.932174674),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.714247567567567
79,6035918.371870548,505767.87141874013,9.089,54.470886,POINT (505767.87141874013 6035918.371870548),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.3444335135135135
80,6037948.665612534,504322.61678993865,9.066729,54.489147,POINT (504322.61678993865 6037948.665612534),0.0,0.0,19679.0,Gemeinschaftspraxis Husum,doctors,doctor,,Carsten Philipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,{84FC446C-314C-4270-B04F-0CF12E0DC25B},POINT (504035.3906897929 6037264.69532552),0.0,2.187327567567567
81,6035968.998372369,505212.1530631107,9.080426,54.471347,POINT (505212.1530631107 6035968.998372369),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.558282162162162
82,6035913.515704062,505799.1796769216,9.089483,54.470842,POINT (505799.1796769216 6035913.515704062),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.241972972972973
83,6036117.360997173,503649.9946451241,9.056323,54.472694,POINT (503649.9946451241 6036117.360997173),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,2.0593394594594594
84,6035908.844004599,505887.3241811465,9.090843,54.470799,POINT (505887.3241811465 6035908.844004599),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.9564670270270268
85,6036117.335035516,503617.39788860356,9.05582,54.472694,POINT (503617.39788860356 6036117.335035516),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,1.9533567567567567
86,6035988.46308428,505205.6501661502,9.080326,54.471522,POINT (505205.6501661502 6035988.46308428),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.6294486486486486
87,6035816.514915315,505459.5738125928,9.084241,54.469974,POINT (505459.5738125928 6035816.514915315),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.6178616216216213
88,6035911.775614315,506002.3541236463,9.092618,54.470824,POINT (506002.3541236463 6035911.775614315),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.5843405405405402
89,6035915.011499075,506093.1454423526,9.094019,54.470852,POINT (506093.1454423526 6035915.011499075),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.2905286486486485
90,6036122.726894793,512063.9944645624,9.186159,54.472612,POINT (512063.9944645624 6036122.726894793),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,13.107775135135132
91,6036023.6797047565,505804.93701570766,9.089574,54.471832,POINT (505804.93701570766 6036023.6797047565),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.5545470270270267
92,6036042.105128809,504002.92243467,9.061768,54.472015,POINT (504002.92243467 6036042.105128809),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,3.639770186854184
93,6036048.821190208,505249.3899905808,9.081002,54.472064,POINT (505249.3899905808 6036048.821190208),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.8710637837837836
94,6036059.285591068,505716.5616416993,9.088211,54.472153,POINT (505716.5616416993 6036059.285591068),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.8629859459459452
95,6036120.214861094,503600.74080130894,9.055563,54.47272,POINT (503600.74080130894 6036120.214861094),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,1.8986854054054052
96,6036068.580426278,505675.07447955315,9.087571,54.472237,POINT (505675.07447955315 6036068.580426278),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.0007621621621623
97,6036028.443881344,505236.3226147953,9.0808,54.471881,POINT (505236.3226147953 6036028.443881344),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.7926583783783783
98,6040109.182383606,512428.6688013261,9.191954,54.50843,POINT (512428.6688013261 6040109.182383606),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,42.08816870270271
99,6040037.7244245885,500376.3210526491,9.005812,54.50794,POINT (500376.3210526491 6040037.7244245885),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,13.927537297297297
100,6042181.401131274,501643.00891223736,9.025387,54.527203,POINT (501643.00891223736 6042181.401131274),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,14.285542947876452
101,6036123.702100142,503648.43426083465,9.056299,54.472751,POINT (503648.43426083465 6036123.702100142),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,2.0373535135135135
102,6035947.246163732,504063.72996272106,9.062705,54.471162,POINT (504063.72996272106 6035947.246163732),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,4.356553138939586
103,6035924.009336497,505738.31204938376,9.088544,54.470937,POINT (505738.31204938376 6035924.009336497),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.44175027027027
104,6039990.023783079,512310.177121894,9.190119,54.507362,POINT (512310.177121894 6039990.023783079),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,42.825147081081084
105,6036047.889707575,504001.2972164442,9.061743,54.472067,POINT (504001.2972164442 6036047.889707575),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,3.6394335433586527
106,6036094.661131036,505149.08375563996,9.079455,54.472477,POINT (505149.08375563996 6036094.661131036),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,4.283594594594594
107,6040286.290439347,500202.9122224644,9.003134,54.510174,POINT (500202.9122224644 6040286.290439347),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,14.91859135135135
108,6036023.041084422,505374.49547186756,9.082932,54.471831,POINT (505374.49547186756 6036023.041084422),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.661744864864865
109,6039875.833704377,512341.5017689137,9.190598,54.506335,POINT (512341.5017689137 6039875.833704377),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,43.210781675675676
110,6034746.645434082,514955.7748003619,9.230712,54.460168,POINT (514955.7748003619 6034746.645434082),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,2.946736216216216
111,6036140.331368271,503571.17411921674,9.055107,54.472901,POINT (503571.17411921674 6036140.331368271),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,1.7553048648648648
112,6036145.896454459,503573.2435013394,9.055139,54.472951,POINT (503573.2435013394 6036145.896454459),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,1.7360108108108108
113,6036440.255234753,511130.7387975369,9.17177,54.475487,POINT (511130.7387975369 6036440.255234753),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,16.33098162162162
114,6036144.102592471,512026.35112235165,9.185579,54.472805,POINT (512026.35112235165 6036144.102592471),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,13.247837837837835
115,6036004.905581089,512360.0196874556,9.190722,54.471546,POINT (512360.0196874556 6036004.905581089),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,12.077153513513514
116,6035985.017879835,512452.747796132,9.192152,54.471365,POINT (512452.747796132 6035985.017879835),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,11.76972
117,6036595.6800833065,503885.6708482072,9.059966,54.476991,POINT (503885.6708482072 6036595.6800833065),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,1.6023697297297295
118,6033041.086360213,510713.6875233077,9.165211,54.444947,POINT (510713.6875233077 6033041.086360213),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,20.153867027027026
119,6035980.776445327,512809.71763899137,9.19766,54.471318,POINT (512809.71763899137 6035980.776445327),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,10.610211891891893
120,6036213.439940288,513237.80749662,9.204276,54.473398,POINT (513237.80749662 6036213.439940288),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,9.01117945945946
121,6037343.774745515,502693.20649450953,9.04157,54.483722,POINT (502693.20649450953 6037343.774745515),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,2.9722378378378376
122,6036127.471810283,513593.18962442013,9.209756,54.472616,POINT (513593.18962442013 6036127.471810283),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,7.82336108108108
123,6035281.842094479,514468.86299020366,9.223227,54.464992,POINT (514468.86299020366 6035281.842094479),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,3.875451891891892
124,6037372.9494179115,502730.31214030815,9.042143,54.483984,POINT (502730.31214030815 6037372.9494179115),7.0,7.0,12092.0,Dr. med. Ronan Steinhart,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{699BF0E7-018C-41A2-921B-8C4F6A84749E},POINT (503031.4562641241 6036863.369720797),7.0,2.819458378378378
125,6035968.635361662,506003.186619589,9.092632,54.471335,POINT (506003.186619589 6035968.635361662),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.7686475675675672
126,6036011.697221752,506003.6484118101,9.09264,54.471722,POINT (506003.6484118101 6036011.697221752),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,1.9082237837837834
127,6036591.422311348,504461.4695796542,9.068852,54.476948,POINT (504461.4695796542 6036591.422311348),1.0,1.0,18145.0,Theodor Formella,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{69481A3E-ECE4-4AA3-BDF3-482D28EDAB34},POINT (504079.6630509812 6036841.866162099),1.0,2.0784486486486484
128,6036116.318383676,503303.93818714505,9.050983,54.472687,POINT (503303.93818714505 6036116.318383676),3.0,3.0,16233.0,Praxis ohne Grenzen,doctors,doctor,,Diakonisches Werk,,,,,,,,,,,,,,,,,,,,,,,,,,,,{B2E794E0-8AF5-4704-B658-9D917EBC687A},POINT (503347.8105594618 6036531.941358078),3.0,2.503715675675676
129,6040691.202152265,499792.2503345857,8.996791,54.513813,POINT (499792.2503345857 6040691.202152265),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,16.813971891891885
130,6036015.099295811,505967.61165080994,9.092084,54.471753,POINT (505967.61165080994 6036015.099295811),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.025275675675675
131,6036015.384095121,505930.02364689216,9.091504,54.471756,POINT (505930.02364689216 6036015.384095121),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.146829189189189
132,6036013.531356703,505874.03342452476,9.09064,54.47174,POINT (505874.03342452476 6036013.531356703),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.3279870270270266
133,6036014.94763012,505850.50692757923,9.090277,54.471753,POINT (505850.50692757923 6036014.94763012),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.4042032432432427
134,6036017.369669939,505830.28427871777,9.089965,54.471775,POINT (505830.28427871777 6036017.369669939),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.4700670270270266
135,6036031.438925396,505781.5969742463,9.089214,54.471902,POINT (505781.5969742463 6036031.438925396),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.63410054054054
136,6036049.856917925,505739.8387237251,9.08857,54.472068,POINT (505739.8387237251 6036049.856917925),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.781745945945945
137,6036064.936488221,505697.5017307896,9.087917,54.472204,POINT (505697.5017307896 6036064.936488221),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,2.927283243243243
138,6036071.885610447,505648.5649411419,9.087162,54.472267,POINT (505648.5649411419 6036071.885610447),2.0,2.0,6362.0,Praxis Harald Körner,doctors,doctor,,,,,,,,,,Mauweg,35,25866,Mildstedt,,,,,,,,,,,,,yes,,,,{3D81FC51-3443-49A2-BC7E-6E16C7AB5C90},POINT (506029.23332314467 6035590.365035542),2.0,3.087152432432432
139,6034805.208299639,515695.2273640855,9.242122,54.460672,POINT (515695.2273640855 6034805.208299639),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,0.5448616216216217
140,6041590.995839297,501627.88167230017,9.02515,54.521897,POINT (501627.88167230017 6041590.995839297),9.0,9.0,14732.0,Uro-Praxis-Nord,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,{FB16AB6F-51F9-4B0D-BBAA-CA79DFF647EE},POINT (503327.33198565734 6037272.0906744385),9.0,13.979552677606183
141,6036201.766505597,511951.6096725766,9.184428,54.473325,POINT (511951.6096725766 6036201.766505597),6.0,6.0,23309.0,Ärztliche Gemeinschaftspraxis Ostenfeld,doctors,doctor,general,,,,,,,,,Hauptstraße,34a,25872,Ostenfeld (Husum),,,,,,,,,,,,,,,,11782.0,{769E8628-AA0D-48B3-AA7D-15F0DF818DE3},POINT (515490.7270711702 6034810.701852776),6.0,13.553361081081079
